anno_idx,imdbid,text_gt,text_gt_wo_char,gt_action
6491,tt3470600,"He lands on a passing bus, then swings onto a building.","He lands on a passing bus, then swings onto a building.","['He lands on a passing bus.', 'He swings onto a building.']"
6492,tt3470600,His cellmates cheer.,His cellmates cheer.,['His cellmates cheer.']
6493,tt3470600,"Backstage, Ash applies eyeshadow and smooths her quills.","Backstage, he applies eyeshadow and smooths her quills.","['Backstage, he applies eyeshadow.', 'He smooths her quills.']"
6494,tt3470600,"Wearing the sparkly dress, she picks up her guitar.",She picks up her guitar.,['She picks up her guitar.']
6495,tt3470600,Johnny's dad sprints across the rooftops.,He sprints across the rooftops.,['He sprints across the rooftops.']
6496,tt3470600,Johnny looks to the side.,He looks to the side.,['He looks to the side.']
6497,tt3470600,"In the wings, crawly motions to the audience and bows.","In the wings, he crawls and motions to the audience and bows.","['In the wings, he crawls.', 'He motions to the audience.', 'He bows.']"
6498,tt3470600,"Johnny bows, then walks off stage.","He bows, then walks off stage.","['He bows.', 'He walks off stage.']"
6499,tt3470600,Mina walks on stage and knocks over the mic.,She walks on stage and knocks over the mic.,"['She walks on stage.', 'She knocks over the mic.']"
6500,tt3470600,Mike laughs and walks off.,He laughs and walks off.,"['He laughs.', 'He walks off.']"
6501,tt3470600,Eddie fixes the mic.,He fixes the mic.,['He fixes the mic.']
6502,tt3470600,Mina glances at Buster.,He glances at her.,['He glances at her.']
6503,tt3470600,She faces the large crowd.,She faces the large crowd.,['She faces the large crowd.']
6504,tt3470600,The pretty mouse hits the bear with the car door and Mike flies out.,The pretty mouse hits the bear with the car door and he flies out.,"['The pretty mouse hits the bear with the car door.', 'He flies out.']"
6505,tt3470600,"The stage backdrop falls, revealing the full moon behind Mina.","The stage backdrop falls, revealing the full moon behind her.","['The stage backdrop falls.', 'The full moon is behind her.']"
6506,tt3530002,Ethan and Isaac step to a large floor piano.,They step to a large floor piano.,['They step to a large floor piano.']
6507,tt3530002,They share a nod and Isaac steps on a key.,They share a nod and he steps on a key.,"['They share a nod.', 'He steps on a key.']"
6508,tt3530002,Ethan steps on other keys.,He steps on other keys.,['He steps on other keys.']
6509,tt3530002,Chris holds a toy megaphone.,He holds a toy megaphone.,['He holds a toy megaphone.']
6510,tt3530002,"Using a pipe, Mr. Green smokes a sample of weed.","Using a pipe, he smokes a sample of weed.",['He smokes a sample of weed.']
6511,tt3530002,Chris takes a hit.,He takes a hit.,['He takes a hit.']
6512,tt3530002,An overhead light shines on him.,An overhead light shines on him.,['An overhead light shines on him.']
6513,tt3530002,A bell hanging from the rearview mirror sways.,A bell hanging from the rearview mirror sways.,['A bell hanging from the rearview mirror sways.']
6514,tt3530002,Mr. Green taps his thumb and index finger together.,He taps his thumb and index finger together.,"['He taps his thumb.', 'He taps his index finger.']"
6515,tt3530002,He taps his fingers.,He taps his fingers.,['He taps his fingers.']
6516,tt3530002,"Returning to Sarah, he hands her the now red tit of drink.",He hands her the now red tit of drink.,"['He hands her the tit of drink.', 'The tit of drink is now red.']"
6517,tt3530002,She takes a sip.,She takes a sip.,['She takes a sip.']
6518,tt3530002,She takes the wrong phone.,She takes the wrong phone.,['She takes the wrong phone.']
6519,tt3530002,Chris searches his jacket.,He searches his jacket.,['He searches his jacket.']
6520,tt3530002,"Outside, Isaac joins Mr. Green in his parked car.","Outside, he joins him in his parked car.",['He joins him in his parked car.']
6521,tt3530002,Isaac touches Mr. Green's hand.,He touches his hand.,['He touches his hand.']
6522,tt3530002,He touches Isaac's face.,He touches her face.,['He touches her face.']
6523,tt3530002,"Mr. Green smokes a sample of weed, then offers some to Isaac.","He smokes a sample of weed, then offers some to him.","['He smokes a sample of weed.', 'He offers some to him.']"
6524,tt3530002,He hands over the pipe.,He hands over the pipe.,['He hands over the pipe.']
6525,tt3530002,Isaac takes a long hit.,He takes a long hit.,['He takes a long hit.']
6526,tt3530002,She knocks down a woman's gifts.,She knocks down a woman's gifts.,"[""She knocks down a woman's gifts.""]"
6527,tt3530002,"She steals the new weed, then drops toy cars.","She steals the new weed, then drops toy cars.","['She steals the new weed.', 'She drops toy cars.']"
6528,tt3530002,He slips the weed.,He slips the weed.,['He slips the weed.']
6529,tt3530002,They continue the form.,They continue the form.,['They continue the form.']
6530,tt3530002,The driver speeds around the corner and approaches an intersection.,He speeds around the corner and approaches an intersection.,"['He speeds around the corner.', 'He approaches an intersection.']"
6531,tt3530002,A tow truck slams into the side of the limo.,A tow truck slams into the side of the limo.,['A tow truck slams into the side of the limo.']
6532,tt3530002,The limo spins to a stop as the truck continues through the intersection.,The limo spins to a stop as it continues through the intersection.,"['The limo spins to a stop.', 'It continues through the intersection.']"
6533,tt3530002,The friends run to a parked horse-drawn sleigh.,They run to a parked horse-drawn sleigh.,['They run to a parked horse-drawn sleigh.']
6534,tt3530002,A chain attached to a pole stops the sleigh sending Isaac flying.,A chain attached to a pole stops the sleigh sending him flying.,"['A chain attached to a pole stops the sleigh.', 'The sleigh sends him flying.']"
6535,tt3530002,He grips the reins and the horses drag him down the street.,He grips the reins and the horses drag him down the street.,"['He grips the reins.', 'He and the horses drag him down the street.']"
6536,tt3530002,An oncoming taxi swerves to avoid him.,An oncoming taxi swerves to avoid him.,"['An oncoming taxi swerves.', 'It avoids him.']"
6537,tt3530002,He faces a Nativity statue.,He faces a Nativity statue.,['He faces a Nativity statue.']
6538,tt3530002,He looks over from the Nativity scene.,He looks over from the Nativity scene.,['He looks over from the Nativity scene.']
6539,tt3530002,"Holding the staff, he joins her.","Holding the staff, he joins her.","['Holding the staff, he joins her.']"
6540,tt3530002,They hug.,They hug.,['They hug.']
6541,tt3530002,He gives a serious look.,He gives a serious look.,['He gives a serious look.']
6542,tt3530002,Isaac nods.,He nods.,['He nods.']
6543,tt3530002,"Facing forward, he locks eyes with a baby a few rows in front of him.","Facing forward, he locks eyes with a baby a few rows in front of him.",['He locks eyes with a baby a few rows in front of him.']
6544,tt3530002,The baby talks.,He talks.,['He talks.']
6545,tt3530002,He spots a crucifix.,He spots a crucifix.,['He spots a crucifix.']
6546,tt3530002,Isaac moves to the aisle and vomits.,He moves to the aisle and vomits.,"['He moves to the aisle.', 'He vomits.']"
6547,tt3530002,"Standing in the aisle, Isaac points to the front of the church.","Standing in the aisle, he points to the front of the church.","['Standing in the aisle, he points to the front of the church.']"
6548,tt3530002,Isaac checks his phone.,He checks his phone.,['He checks his phone.']
6549,tt3530002,He looks at Chris and Ethan.,He looks at him.,['He looks at him.']
6550,tt3530002,They run down the pier.,They run down the pier.,['They run down the pier.']
6551,tt3530002,They get into Mr. Green's car and speed off.,They get into his car and speed off.,"['They get into his car.', 'They speed off.']"
6552,tt3530002,"On the sidewalk, Mr. Green lights a joint.","On the sidewalk, he lights a joint.",['He lights a joint.']
6553,tt3530002,He sprouts angel wings and soars overhead.,He sprouts angel wings and soars overhead.,"['He sprouts angel wings.', 'He soars overhead.']"
6554,tt4196776,Orange spots the Alpha team agents approaching among the fleeing demonstrators.,He spots them approaching among the fleeing demonstrators.,['He spots them approaching among the fleeing demonstrators.']
6555,tt4196776,They head into the crowd.,They head into the crowd.,['They head into the crowd.']
6556,tt4196776,Born glances back at the agents.,He glances back at them.,['He glances back at them.']
6557,tt4196776,An agent aims his monocular at Born.,He aims his monocular at her.,['He aims his monocular at her.']
6558,tt4196776,Dewey and the others watch the video feed.,They watch the video feed.,['They watch the video feed.']
6559,tt4196776,"Now, Born and Nicky split up.","Now, they split up.",['They split up.']
6560,tt4196776,The agents draw their pistols and follow Born towards Park Trains.,They draw their pistols and follow him towards Park Trains.,"['They draw their pistols.', 'They follow him towards Park Trains.']"
6561,tt4196776,Demonstrators rush past the former operative.,Demonstrators rush past him.,['Demonstrators rush past him.']
6562,tt4196776,Born grabs a man's Molotov cocktail.,He grabs a man's Molotov cocktail.,"[""He grabs a man's Molotov cocktail.""]"
6563,tt4196776,He throws it on the platform behind him.,He throws it on the platform behind him.,"['He throws it.', 'It lands on the platform behind him.']"
6564,tt4196776,The Alpha team agents move quickly toward the stock train.,They move quickly toward the stock train.,['They move quickly toward the stock train.']
6565,tt4196776,They halt as the flames from the Molotov Cocktail swell on the platform.,They halt as the flames from the Molotov Cocktail swell on the platform.,"['They halt as the flames from the Molotov Cocktail swell on the platform.', 'They halt as the flames from the Molotov Cocktail swell on the platform.']"
6566,tt4196776,The agents slowly move past the fire and peer inside the empty passenger train.,They slowly move past the fire and peer inside the empty passenger train.,"['They slowly move past the fire.', 'They peer inside the empty passenger train.']"
6567,tt4196776,Bourne emerges and hits the bald agent.,He emerges and hits the bald agent.,"['He emerges.', 'He hits the bald agent.']"
6568,tt4196776,"He slams the dark-haired agent around, then knocks him out against the ticket machine.","He slams him around, then knocks him out against the ticket machine.","['He slams him around.', 'He knocks him out against the ticket machine.']"
6569,tt4196776,He takes the agent's handgun.,He takes the handgun.,['He takes the handgun.']
6570,tt4196776,"Riot police spot Bourne, who then drops the gun and flees.","He spots him, who then drops the gun and flees.","['He spots him.', 'He then drops the gun.', 'He flees.']"
